dataset	algorithm	parameters	seed	accuracy	f1_macro	bal_accuracy	roc_auc	time
geis_327.23	RF	bootstrap=True,class_weight=balanced,criterion=gini,max_depth=None,max_features=None,max_leaf_nodes=None,min_impurity_decrease=0.0,min_impurity_split=None,min_samples_leaf=0.001,min_samples_split=2,min_weight_fraction_leaf=0.0,n_estimators=500,n_jobs=1,oob_score=False,random_state=None,verbose=0,warm_start=False	1188	0.7776567746619475	0.7775485905852861	0.7776508282701777	0.8573261149187728	2980.784244603
geis_327.23	RF	bootstrap=True,class_weight=balanced,criterion=gini,max_depth=None,max_features=sqrt,max_leaf_nodes=None,min_impurity_decrease=0.0,min_impurity_split=None,min_samples_leaf=0.001,min_samples_split=2,min_weight_fraction_leaf=0.0,n_estimators=500,n_jobs=1,oob_score=False,random_state=None,verbose=0,warm_start=False	7016	0.7811053634631092	0.7808727681906131	0.7812801444085187	0.8581770480275872	3093.99637975
geis_327.23	RF	bootstrap=True,class_weight=balanced,criterion=gini,max_depth=None,max_features=sqrt,max_leaf_nodes=None,min_impurity_decrease=0.0,min_impurity_split=None,min_samples_leaf=0.001,min_samples_split=2,min_weight_fraction_leaf=0.0,n_estimators=500,n_jobs=1,oob_score=False,random_state=None,verbose=0,warm_start=False	3674	0.7754787185770033	0.7750571924450523	0.7754985210800451	0.854877899166729	3108.2001246500004
geis_327.23	RF	bootstrap=True,class_weight=balanced,criterion=gini,max_depth=None,max_features=None,max_leaf_nodes=None,min_impurity_decrease=0.0,min_impurity_split=None,min_samples_leaf=0.001,min_samples_split=2,min_weight_fraction_leaf=0.0,n_estimators=500,n_jobs=1,oob_score=False,random_state=None,verbose=0,warm_start=False	4180	0.7761139849351121	0.7761003464555281	0.776199757535089	0.8547343748074754	3135.101332877
geis_327.23	RF	bootstrap=True,class_weight=balanced,criterion=gini,max_depth=None,max_features=None,max_leaf_nodes=None,min_impurity_decrease=0.0,min_impurity_split=None,min_samples_leaf=0.001,min_samples_split=2,min_weight_fraction_leaf=0.0,n_estimators=500,n_jobs=1,oob_score=False,random_state=None,verbose=0,warm_start=False	11085	0.7748434522188946	0.7746808609804547	0.7747184853490485	0.850457934891542	3093.4131201990003
geis_327.23	RF	bootstrap=True,class_weight=balanced,criterion=gini,max_depth=None,max_features=None,max_leaf_nodes=None,min_impurity_decrease=0.0,min_impurity_split=None,min_samples_leaf=0.001,min_samples_split=2,min_weight_fraction_leaf=0.0,n_estimators=500,n_jobs=1,oob_score=False,random_state=None,verbose=0,warm_start=False	30993	0.7795625737362737	0.7794453813968565	0.7794373741270642	0.8553308022296291	3229.4026752639998
geis_327.23	RF	bootstrap=True,class_weight=balanced,criterion=gini,max_depth=None,max_features=sqrt,max_leaf_nodes=None,min_impurity_decrease=0.0,min_impurity_split=None,min_samples_leaf=0.001,min_samples_split=2,min_weight_fraction_leaf=0.0,n_estimators=500,n_jobs=1,oob_score=False,random_state=None,verbose=0,warm_start=False	27164	0.7674017605953354	0.7670697681860754	0.7678794083307975	0.8447805206527672	3378.330189559
geis_327.23	RF	bootstrap=True,class_weight=balanced,criterion=gini,max_depth=None,max_features=None,max_leaf_nodes=None,min_impurity_decrease=0.0,min_impurity_split=None,min_samples_leaf=0.001,min_samples_split=2,min_weight_fraction_leaf=0.0,n_estimators=500,n_jobs=1,oob_score=False,random_state=None,verbose=0,warm_start=False	16612	0.7736636718395499	0.7734617194344544	0.7735220892637	0.8516285021312092	3247.38626485
geis_327.23	RF	bootstrap=True,class_weight=balanced,criterion=gini,max_depth=None,max_features=None,max_leaf_nodes=None,min_impurity_decrease=0.0,min_impurity_split=None,min_samples_leaf=0.001,min_samples_split=2,min_weight_fraction_leaf=0.0,n_estimators=500,n_jobs=1,oob_score=False,random_state=None,verbose=0,warm_start=False	9168	0.7735729195026771	0.7735202737270161	0.7735688259053294	0.8487439691159703	3136.2380849710003
geis_327.23	RF	bootstrap=True,class_weight=balanced,criterion=gini,max_depth=None,max_features=None,max_leaf_nodes=None,min_impurity_decrease=0.0,min_impurity_split=None,min_samples_leaf=0.001,min_samples_split=2,min_weight_fraction_leaf=0.0,n_estimators=500,n_jobs=1,oob_score=False,random_state=None,verbose=0,warm_start=False	14899	0.775841727924494	0.7757465565221312	0.7758219358145859	0.8512186966307533	3395.20106501
