dataset	algorithm	parameters	seed	accuracy	f1_macro	bal_accuracy	roc_auc	time
geis_327.23_cutoff365	RF	bootstrap=True,class_weight=balanced,criterion=gini,max_depth=None,max_features=sqrt,max_leaf_nodes=None,min_impurity_decrease=0.0,min_impurity_split=None,min_samples_leaf=0.001,min_samples_split=2,min_weight_fraction_leaf=0.0,n_estimators=500,n_jobs=1,oob_score=False,random_state=None,verbose=0,warm_start=False	4180	0.7694087944456133	0.7691758246822256	0.7694939082677887	0.8480700052875354	2524.1762093800003
geis_327.23_cutoff365	RF	bootstrap=True,class_weight=balanced,criterion=gini,max_depth=None,max_features=sqrt,max_leaf_nodes=None,min_impurity_decrease=0.0,min_impurity_split=None,min_samples_leaf=0.001,min_samples_split=2,min_weight_fraction_leaf=0.0,n_estimators=500,n_jobs=1,oob_score=False,random_state=None,verbose=0,warm_start=False	11085	0.7689880075741636	0.7687291985439157	0.7686942574137321	0.8457595291585289	2548.616811749
geis_327.23_cutoff365	RF	bootstrap=True,class_weight=balanced,criterion=gini,max_depth=None,max_features=sqrt,max_leaf_nodes=None,min_impurity_decrease=0.0,min_impurity_split=None,min_samples_leaf=0.001,min_samples_split=2,min_weight_fraction_leaf=0.0,n_estimators=500,n_jobs=1,oob_score=False,random_state=None,verbose=0,warm_start=False	16612	0.7707763517778246	0.770411401989539	0.770845641915378	0.8457043740312767	2583.299037401
geis_327.23_cutoff365	RF	bootstrap=True,class_weight=balanced,criterion=gini,max_depth=None,max_features=sqrt,max_leaf_nodes=None,min_impurity_decrease=0.0,min_impurity_split=None,min_samples_leaf=0.001,min_samples_split=2,min_weight_fraction_leaf=0.0,n_estimators=500,n_jobs=1,oob_score=False,random_state=None,verbose=0,warm_start=False	14899	0.7684620239848516	0.768247821802966	0.7684072119569413	0.8433345013538178	2551.992736166
geis_327.23_cutoff365	RF	bootstrap=True,class_weight=balanced,criterion=gini,max_depth=None,max_features=sqrt,max_leaf_nodes=None,min_impurity_decrease=0.0,min_impurity_split=None,min_samples_leaf=0.001,min_samples_split=2,min_weight_fraction_leaf=0.0,n_estimators=500,n_jobs=1,oob_score=False,random_state=None,verbose=0,warm_start=False	1188	0.7662528929097412	0.7660962496257068	0.7665007941693627	0.843331589170965	2566.492064832
geis_327.23_cutoff365	RF	bootstrap=True,class_weight=balanced,criterion=gini,max_depth=None,max_features=sqrt,max_leaf_nodes=None,min_impurity_decrease=0.0,min_impurity_split=None,min_samples_leaf=0.001,min_samples_split=2,min_weight_fraction_leaf=0.0,n_estimators=500,n_jobs=1,oob_score=False,random_state=None,verbose=0,warm_start=False	3674	0.7710919419314117	0.7710042705899649	0.7710838450967542	0.8478980461471279	2564.586480739
geis_327.23_cutoff365	RF	bootstrap=True,class_weight=balanced,criterion=gini,max_depth=None,max_features=sqrt,max_leaf_nodes=None,min_impurity_decrease=0.0,min_impurity_split=None,min_samples_leaf=0.001,min_samples_split=2,min_weight_fraction_leaf=0.0,n_estimators=500,n_jobs=1,oob_score=False,random_state=None,verbose=0,warm_start=False	30993	0.7701451714706501	0.7699051843337128	0.7701317183542742	0.8484478224850998	2559.930489328
geis_327.23_cutoff365	RF	bootstrap=True,class_weight=balanced,criterion=gini,max_depth=None,max_features=sqrt,max_leaf_nodes=None,min_impurity_decrease=0.0,min_impurity_split=None,min_samples_leaf=0.001,min_samples_split=2,min_weight_fraction_leaf=0.0,n_estimators=500,n_jobs=1,oob_score=False,random_state=None,verbose=0,warm_start=False	9168	0.7681464338312645	0.7679807821791301	0.7681636049754328	0.8454679739719356	2566.181495119
geis_327.23_cutoff365	RF	bootstrap=True,class_weight=balanced,criterion=gini,max_depth=None,max_features=sqrt,max_leaf_nodes=None,min_impurity_decrease=0.0,min_impurity_split=None,min_samples_leaf=0.001,min_samples_split=2,min_weight_fraction_leaf=0.0,n_estimators=500,n_jobs=1,oob_score=False,random_state=None,verbose=0,warm_start=False	7016	0.7803492531033032	0.7802789824769845	0.7803492531033032	0.8574795397584941	2590.751976734
geis_327.23_cutoff365	RF	bootstrap=True,class_weight=balanced,criterion=gini,max_depth=None,max_features=None,max_leaf_nodes=None,min_impurity_decrease=0.0,min_impurity_split=None,min_samples_leaf=0.001,min_samples_split=2,min_weight_fraction_leaf=0.0,n_estimators=500,n_jobs=1,oob_score=False,random_state=None,verbose=0,warm_start=False	27164	0.7637281716810436	0.7636783674738716	0.7640548296722368	0.8461674482358026	2586.424679169
